Scenario	Replication	TokenId	Element	Arrived	Started	Completed	Resources
S0	0	96	e	2021-12-24 22:04:16	2021-12-24 22:04:16	2021-12-24 22:44:40	
S0	0	84	o	2021-12-24 22:10:23	2021-12-24 22:10:23	2021-12-24 22:45:43	
S0	0	81	g	2021-12-24 21:54:47	2021-12-24 21:54:47	2021-12-24 22:45:55	
S0	0	90	m	2021-12-24 21:58:07	2021-12-24 21:58:07	2021-12-24 22:46:26	
S0	0	73	a	2021-12-24 22:07:17	2021-12-24 22:07:17	2021-12-24 22:46:43	
S0	0	84	n	2021-12-24 22:10:23	2021-12-24 22:10:23	2021-12-24 22:46:50	
S0	0	81	z	2021-12-24 22:08:07	2021-12-24 22:08:07	2021-12-24 22:46:52	
S0	0	72	w	2021-12-24 22:07:34	2021-12-24 22:07:34	2021-12-24 22:47:23	
S0	0	83	p	2021-12-24 22:26:44	2021-12-24 22:26:44	2021-12-24 22:49:21	
S0	0	83	x	2021-12-24 22:17:31	2021-12-24 22:17:31	2021-12-24 22:49:53	
S0	0	100	b	2021-12-24 22:25:29	2021-12-24 22:25:29	2021-12-24 22:50:08	
S0	0	79	y	2021-12-24 22:26:43	2021-12-24 22:26:43	2021-12-24 22:50:42	
S0	0	98	h	2021-12-24 22:20:42	2021-12-24 22:20:42	2021-12-24 22:51:09	
S0	0	89	m	2021-12-24 22:04:26	2021-12-24 22:04:26	2021-12-24 22:51:24	
S0	0	80	z	2021-12-24 22:20:02	2021-12-24 22:20:02	2021-12-24 22:51:52	
S0	0	82	v	2021-12-24 22:15:02	2021-12-24 22:15:02	2021-12-24 22:51:56	
S0	0	79	ac	2021-12-24 22:26:43	2021-12-24 22:26:43	2021-12-24 22:51:58	
S0	0	77	c	2021-12-24 22:08:27	2021-12-24 22:08:27	2021-12-24 22:52:57	
S0	0	97	e	2021-12-24 22:21:16	2021-12-24 22:21:16	2021-12-24 22:53:12	
S0	0	78	c	2021-12-24 22:16:48	2021-12-24 22:16:48	2021-12-24 22:53:29	
S0	0	91	t	2021-12-24 22:21:17	2021-12-24 22:21:17	2021-12-24 22:53:50	
S0	0	86	ad	2021-12-24 22:25:05	2021-12-24 22:25:05	2021-12-24 22:53:50	
S0	0	85	d	2021-12-24 22:19:28	2021-12-24 22:19:28	2021-12-24 22:54:13	
S0	0	83	q	2021-12-24 22:17:31	2021-12-24 22:17:31	2021-12-24 22:55:10	
S0	0	71	a	2021-12-24 22:11:33	2021-12-24 22:11:33	2021-12-24 22:55:32	
S0	0	70	ae	2021-12-24 22:28:35	2021-12-24 22:28:35	2021-12-24 22:56:32	
S0	0	88	ad	2021-12-24 22:29:12	2021-12-24 22:29:12	2021-12-24 22:57:38	
S0	0	95	k	2021-12-24 22:24:15	2021-12-24 22:24:15	2021-12-24 23:00:47	
S0	0	101	b	2021-12-24 22:43:48	2021-12-24 22:43:48	2021-12-24 23:01:10	
S0	0	91	m	2021-12-24 22:21:17	2021-12-24 22:21:17	2021-12-24 23:05:01	
S0	0	70	w	2021-12-24 22:28:35	2021-12-24 22:28:35	2021-12-24 23:06:29	
S0	0	83	g	2021-12-24 22:26:44	2021-12-24 22:26:44	2021-12-24 23:06:57	
S0	0	84	p	2021-12-24 22:45:43	2021-12-24 22:45:43	2021-12-24 23:07:55	
S0	0	84	q	2021-12-24 22:38:09	2021-12-24 22:38:09	2021-12-24 23:07:55	
S0	0	84	x	2021-12-24 22:38:09	2021-12-24 22:38:09	2021-12-24 23:08:13	
S0	0	99	h	2021-12-24 22:36:40	2021-12-24 22:36:40	2021-12-24 23:08:14	
S0	0	82	g	2021-12-24 22:19:43	2021-12-24 22:19:43	2021-12-24 23:09:02	
S0	0	83	v	2021-12-24 22:31:47	2021-12-24 22:31:47	2021-12-24 23:09:20	
S0	0	85	i	2021-12-24 22:54:13	2021-12-24 22:54:13	2021-12-24 23:11:18	
S0	0	90	r	2021-12-24 22:33:04	2021-12-24 22:33:04	2021-12-24 23:11:41	
S0	0	73	ae	2021-12-24 22:46:43	2021-12-24 22:46:43	2021-12-24 23:13:04	
S0	0	79	z	2021-12-24 22:26:43	2021-12-24 22:26:43	2021-12-24 23:15:20	
S0	0	94	j	2021-12-24 22:40:51	2021-12-24 22:40:51	2021-12-24 23:15:21	
S0	0	92	m	2021-12-24 22:31:03	2021-12-24 22:31:03	2021-12-24 23:15:28	
S0	0	92	u	2021-12-24 22:31:03	2021-12-24 22:31:03	2021-12-24 23:15:29	
S0	0	93	j	2021-12-24 22:37:24	2021-12-24 22:37:24	2021-12-24 23:16:25	
S0	0	74	s	2021-12-24 22:34:27	2021-12-24 22:34:27	2021-12-24 23:17:52	
S0	0	98	e	2021-12-24 22:51:09	2021-12-24 22:51:09	2021-12-24 23:18:10	
S0	0	82	y	2021-12-24 22:51:56	2021-12-24 22:51:56	2021-12-24 23:18:50	
S0	0	85	f	2021-12-24 22:54:13	2021-12-24 22:54:13	2021-12-24 23:19:51	
S0	0	78	aa	2021-12-24 22:53:29	2021-12-24 22:53:29	2021-12-24 23:20:10	
S0	0	87	ab	2021-12-24 22:39:46	2021-12-24 22:39:46	2021-12-24 23:21:20	
S0	0	89	r	2021-12-24 22:40:00	2021-12-24 22:40:00	2021-12-24 23:22:27	
S0	0	81	c	2021-12-24 22:46:52	2021-12-24 22:46:52	2021-12-24 23:22:50	
S0	0	71	ae	2021-12-24 22:55:32	2021-12-24 22:55:32	2021-12-24 23:23:11	
S0	0	100	h	2021-12-24 22:50:08	2021-12-24 22:50:08	2021-12-24 23:23:40	
S0	0	76	s	2021-12-24 22:40:06	2021-12-24 22:40:06	2021-12-24 23:24:16	
S0	0	84	g	2021-12-24 22:45:43	2021-12-24 22:45:43	2021-12-24 23:24:49	
S0	0	86	d	2021-12-24 22:53:50	2021-12-24 22:53:50	2021-12-24 23:25:48	
S0	0	96	k	2021-12-24 22:44:40	2021-12-24 22:44:40	2021-12-24 23:26:35	
S0	0	97	k	2021-12-24 22:53:12	2021-12-24 22:53:12	2021-12-24 23:26:49	
S0	0	101	h	2021-12-24 23:01:10	2021-12-24 23:01:10	2021-12-24 23:27:53	
S0	0	84	v	2021-12-24 22:46:50	2021-12-24 22:46:50	2021-12-24 23:28:00	
S0	0	88	d	2021-12-24 22:57:38	2021-12-24 22:57:38	2021-12-24 23:28:10	
S0	0	85	n	2021-12-24 22:54:13	2021-12-24 22:54:13	2021-12-24 23:28:11	
S0	0	73	w	2021-12-24 22:46:43	2021-12-24 22:46:43	2021-12-24 23:29:42	
S0	0	85	o	2021-12-24 22:54:13	2021-12-24 22:54:13	2021-12-24 23:29:53	
S0	0	82	ac	2021-12-24 22:51:56	2021-12-24 22:51:56	2021-12-24 23:30:07	
S0	0	80	c	2021-12-24 22:51:52	2021-12-24 22:51:52	2021-12-24 23:30:35	
S0	0	91	r	2021-12-24 22:53:50	2021-12-24 22:53:50	2021-12-24 23:31:16	
S0	0	75	s	2021-12-24 22:40:14	2021-12-24 22:40:14	2021-12-24 23:31:59	
S0	0	102	b	2021-12-24 23:00:43	2021-12-24 23:00:43	2021-12-24 23:32:01	
S0	0	71	w	2021-12-24 22:55:32	2021-12-24 22:55:32	2021-12-24 23:32:52	
S0	0	95	j	2021-12-24 23:00:47	2021-12-24 23:00:47	2021-12-24 23:33:51	
S0	0	82	z	2021-12-24 22:51:56	2021-12-24 22:51:56	2021-12-24 23:35:30	
S0	0	85	l	2021-12-24 22:54:13	2021-12-24 22:54:13	2021-12-24 23:36:06	
S0	0	83	y	2021-12-24 23:09:20	2021-12-24 23:09:20	2021-12-24 23:36:36	
S0	0	99	e	2021-12-24 23:08:14	2021-12-24 23:08:14	2021-12-24 23:37:37	
S0	0	90	ab	2021-12-24 23:11:41	2021-12-24 23:11:41	2021-12-24 23:39:15	
S0	0	77	s	2021-12-24 22:52:57	2021-12-24 22:52:57	2021-12-24 23:42:19	
S0	0	84	y	2021-12-24 23:28:00	2021-12-24 23:28:00	2021-12-24 23:42:33	
S0	0	87	f	2021-12-24 23:21:20	2021-12-24 23:21:20	2021-12-24 23:44:46	
S0	0	86	f	2021-12-24 23:25:48	2021-12-24 23:25:48	2021-12-24 23:45:09	
S0	0	85	p	2021-12-24 23:29:53	2021-12-24 23:29:53	2021-12-24 23:45:26	
S0	0	83	ac	2021-12-24 23:09:20	2021-12-24 23:09:20	2021-12-24 23:45:58	
S0	0	86	i	2021-12-24 23:25:48	2021-12-24 23:25:48	2021-12-24 23:47:40	
S0	0	87	i	2021-12-24 23:21:20	2021-12-24 23:21:20	2021-12-24 23:48:11	
S0	0	85	q	2021-12-24 23:19:51	2021-12-24 23:19:51	2021-12-24 23:49:13	
S0	0	85	x	2021-12-24 23:19:51	2021-12-24 23:19:51	2021-12-24 23:49:33	
S0	0	88	i	2021-12-24 23:28:10	2021-12-24 23:28:10	2021-12-24 23:49:37	
S0	0	94	t	2021-12-24 23:15:21	2021-12-24 23:15:21	2021-12-24 23:49:49	
S0	0	83	z	2021-12-24 23:09:20	2021-12-24 23:09:20	2021-12-24 23:50:16	
S0	0	87	n	2021-12-24 23:21:20	2021-12-24 23:21:20	2021-12-24 23:50:44	
S0	0	103	b	2021-12-24 23:20:57	2021-12-24 23:20:57	2021-12-24 23:51:30	
S0	0	87	l	2021-12-24 23:21:20	2021-12-24 23:21:20	2021-12-24 23:51:45	
S0	0	92	r	2021-12-24 23:15:29	2021-12-24 23:15:29	2021-12-24 23:51:57	
S0	0	96	j	2021-12-24 23:26:35	2021-12-24 23:26:35	2021-12-24 23:52:34	
S0	0	88	f	2021-12-24 23:28:10	2021-12-24 23:28:10	2021-12-24 23:53:16	
S0	0	93	u	2021-12-24 23:16:25	2021-12-24 23:16:25	2021-12-24 23:53:48	
S0	0	81	aa	2021-12-24 23:22:50	2021-12-24 23:22:50	2021-12-24 23:55:28	
S0	0	86	l	2021-12-24 23:25:48	2021-12-24 23:25:48	2021-12-24 23:55:43	
S0	0	102	h	2021-12-24 23:32:01	2021-12-24 23:32:01	2021-12-24 23:55:52	
S0	0	84	ac	2021-12-24 23:28:00	2021-12-24 23:28:00	2021-12-24 23:57:11	
S0	0	97	j	2021-12-24 23:26:49	2021-12-24 23:26:49	2021-12-24 23:57:33	
S0	0	89	ab	2021-12-24 23:22:27	2021-12-24 23:22:27	2021-12-24 23:57:42	
S0	0	101	e	2021-12-24 23:27:53	2021-12-24 23:27:53	2021-12-24 23:58:33	
S0	0	79	c	2021-12-24 23:15:20	2021-12-24 23:15:20	2021-12-25 00:00:13	
S0	0	93	m	2021-12-24 23:16:25	2021-12-24 23:16:25	2021-12-25 00:00:22	
S0	0	74	a	2021-12-24 23:17:52	2021-12-24 23:17:52	2021-12-25 00:00:39	
S0	0	98	k	2021-12-24 23:18:10	2021-12-24 23:18:10	2021-12-25 00:00:49	
S0	0	86	n	2021-12-24 23:25:48	2021-12-24 23:25:48	2021-12-25 00:01:03	
S0	0	76	a	2021-12-24 23:24:16	2021-12-24 23:24:16	2021-12-25 00:02:00	
S0	0	91	ad	2021-12-24 23:31:16	2021-12-24 23:31:16	2021-12-25 00:02:14	
S0	0	90	i	2021-12-24 23:39:15	2021-12-24 23:39:15	2021-12-25 00:02:25	
S0	0	88	l	2021-12-24 23:28:10	2021-12-24 23:28:10	2021-12-25 00:03:26	
S0	0	94	m	2021-12-24 23:15:21	2021-12-24 23:15:21	2021-12-25 00:03:30	
S0	0	90	f	2021-12-24 23:39:15	2021-12-24 23:39:15	2021-12-25 00:04:12	
S0	0	90	n	2021-12-24 23:39:15	2021-12-24 23:39:15	2021-12-25 00:04:23	
S0	0	88	n	2021-12-24 23:28:10	2021-12-24 23:28:10	2021-12-25 00:04:36	
S0	0	99	k	2021-12-24 23:37:37	2021-12-24 23:37:37	2021-12-25 00:06:32	
S0	0	100	e	2021-12-24 23:23:40	2021-12-24 23:23:40	2021-12-25 00:07:15	
S0	0	92	ad	2021-12-24 23:51:57	2021-12-24 23:51:57	2021-12-25 00:07:43	
S0	0	95	u	2021-12-24 23:33:51	2021-12-24 23:33:51	2021-12-25 00:07:51	
S0	0	87	o	2021-12-24 23:21:20	2021-12-24 23:21:20	2021-12-25 00:08:04	
S0	0	88	o	2021-12-24 23:28:10	2021-12-24 23:28:10	2021-12-25 00:08:19	
S0	0	87	x	2021-12-24 23:44:46	2021-12-24 23:44:46	2021-12-25 00:08:35	
S0	0	85	v	2021-12-24 23:28:11	2021-12-24 23:28:11	2021-12-25 00:09:03	
S0	0	78	a	2021-12-24 23:20:10	2021-12-24 23:20:10	2021-12-25 00:09:11	
S0	0	82	c	2021-12-24 23:35:30	2021-12-24 23:35:30	2021-12-25 00:10:42	
S0	0	86	o	2021-12-24 23:25:48	2021-12-24 23:25:48	2021-12-25 00:10:56	
S0	0	86	x	2021-12-24 23:45:09	2021-12-24 23:45:09	2021-12-25 00:12:39	
S0	0	90	o	2021-12-24 23:39:15	2021-12-24 23:39:15	2021-12-25 00:13:29	
S0	0	90	l	2021-12-24 23:39:15	2021-12-24 23:39:15	2021-12-25 00:15:01	
S0	0	89	i	2021-12-24 23:57:42	2021-12-24 23:57:42	2021-12-25 00:15:11	
S0	0	77	a	2021-12-24 23:42:19	2021-12-24 23:42:19	2021-12-25 00:15:34	
S0	0	75	a	2021-12-24 23:31:59	2021-12-24 23:31:59	2021-12-25 00:16:24	
S0	0	87	q	2021-12-24 23:44:46	2021-12-24 23:44:46	2021-12-25 00:16:42	
S0	0	84	z	2021-12-24 23:28:00	2021-12-24 23:28:00	2021-12-25 00:18:02	
S0	0	104	b	2021-12-24 23:43:47	2021-12-24 23:43:47	2021-12-25 00:18:44	
S0	0	105	b	2021-12-24 23:56:51	2021-12-24 23:56:51	2021-12-25 00:19:16	
S0	0	86	q	2021-12-24 23:45:09	2021-12-24 23:45:09	2021-12-25 00:19:27	
S0	0	95	m	2021-12-24 23:33:51	2021-12-24 23:33:51	2021-12-25 00:19:50	
S0	0	85	g	2021-12-24 23:29:53	2021-12-24 23:29:53	2021-12-25 00:19:50	
S0	0	103	h	2021-12-24 23:51:30	2021-12-24 23:51:30	2021-12-25 00:20:21	
S0	0	80	s	2021-12-24 23:30:35	2021-12-24 23:30:35	2021-12-25 00:20:32	
S0	0	89	f	2021-12-24 23:57:42	2021-12-24 23:57:42	2021-12-25 00:21:36	
S0	0	87	p	2021-12-25 00:08:04	2021-12-25 00:08:04	2021-12-25 00:23:34	
S0	0	83	c	2021-12-24 23:50:16	2021-12-24 23:50:16	2021-12-25 00:23:36	
S0	0	87	v	2021-12-24 23:50:44	2021-12-24 23:50:44	2021-12-25 00:24:47	
S0	0	74	ae	2021-12-25 00:00:39	2021-12-25 00:00:39	2021-12-25 00:26:37	
S0	0	76	ae	2021-12-25 00:02:00	2021-12-25 00:02:00	2021-12-25 00:26:47	
S0	0	74	w	2021-12-25 00:00:39	2021-12-25 00:00:39	2021-12-25 00:27:24	
S0	0	96	u	2021-12-24 23:52:34	2021-12-24 23:52:34	2021-12-25 00:27:25	
S0	0	88	q	2021-12-24 23:53:16	2021-12-24 23:53:16	2021-12-25 00:27:32	
S0	0	88	p	2021-12-25 00:08:19	2021-12-25 00:08:19	2021-12-25 00:27:34	
S0	0	94	r	2021-12-24 23:49:49	2021-12-24 23:49:49	2021-12-25 00:28:18	
S0	0	86	p	2021-12-25 00:10:56	2021-12-25 00:10:56	2021-12-25 00:29:17	
S0	0	101	k	2021-12-24 23:58:33	2021-12-24 23:58:33	2021-12-25 00:29:26	
S0	0	91	d	2021-12-25 00:02:14	2021-12-25 00:02:14	2021-12-25 00:30:30	
S0	0	85	ac	2021-12-25 00:09:03	2021-12-25 00:09:03	2021-12-25 00:30:45	
S0	0	99	j	2021-12-25 00:06:32	2021-12-25 00:06:32	2021-12-25 00:31:43	
S0	0	89	n	2021-12-24 23:57:42	2021-12-24 23:57:42	2021-12-25 00:32:59	
S0	0	98	j	2021-12-25 00:00:49	2021-12-25 00:00:49	2021-12-25 00:33:37	
S0	0	88	x	2021-12-24 23:53:16	2021-12-24 23:53:16	2021-12-25 00:34:08	
S0	0	90	q	2021-12-25 00:04:12	2021-12-25 00:04:12	2021-12-25 00:34:10	
S0	0	106	b	2021-12-25 00:14:22	2021-12-25 00:14:22	2021-12-25 00:34:18	
S0	0	97	u	2021-12-24 23:57:33	2021-12-24 23:57:33	2021-12-25 00:34:28	
S0	0	96	m	2021-12-24 23:52:34	2021-12-24 23:52:34	2021-12-25 00:34:30	
S0	0	90	p	2021-12-25 00:13:29	2021-12-25 00:13:29	2021-12-25 00:34:35	
S0	0	102	e	2021-12-24 23:55:52	2021-12-24 23:55:52	2021-12-25 00:34:59	
S0	0	89	o	2021-12-24 23:57:42	2021-12-24 23:57:42	2021-12-25 00:36:04	
S0	0	77	ae	2021-12-25 00:15:34	2021-12-25 00:15:34	2021-12-25 00:36:40	
S0	0	90	x	2021-12-25 00:04:12	2021-12-25 00:04:12	2021-12-25 00:36:49	
S0	0	92	d	2021-12-25 00:07:43	2021-12-25 00:07:43	2021-12-25 00:37:30	
S0	0	81	a	2021-12-24 23:55:28	2021-12-24 23:55:28	2021-12-25 00:38:15	
S0	0	86	v	2021-12-25 00:01:03	2021-12-25 00:01:03	2021-12-25 00:38:20	
S0	0	82	aa	2021-12-25 00:10:42	2021-12-25 00:10:42	2021-12-25 00:38:46	
S0	0	100	k	2021-12-25 00:07:15	2021-12-25 00:07:15	2021-12-25 00:39:15	
S0	0	89	l	2021-12-24 23:57:42	2021-12-24 23:57:42	2021-12-25 00:40:00	
S0	0	93	r	2021-12-24 23:53:48	2021-12-24 23:53:48	2021-12-25 00:40:02	
S0	0	95	r	2021-12-25 00:07:51	2021-12-25 00:07:51	2021-12-25 00:40:40	
S0	0	85	z	2021-12-25 00:09:03	2021-12-25 00:09:03	2021-12-25 00:42:24	
S0	0	97	m	2021-12-24 23:57:33	2021-12-24 23:57:33	2021-12-25 00:42:47	
S0	0	76	w	2021-12-25 00:02:00	2021-12-25 00:02:00	2021-12-25 00:43:07	
S0	0	85	y	2021-12-25 00:09:03	2021-12-25 00:09:03	2021-12-25 00:43:13	
S0	0	78	w	2021-12-25 00:09:11	2021-12-25 00:09:11	2021-12-25 00:43:26	
S0	0	87	y	2021-12-25 00:24:47	2021-12-25 00:24:47	2021-12-25 00:44:12	
S0	0	104	h	2021-12-25 00:18:44	2021-12-25 00:18:44	2021-12-25 00:44:45	
S0	0	75	ae	2021-12-25 00:16:24	2021-12-25 00:16:24	2021-12-25 00:46:06	
S0	0	90	g	2021-12-25 00:13:29	2021-12-25 00:13:29	2021-12-25 00:46:24	
S0	0	90	v	2021-12-25 00:04:23	2021-12-25 00:04:23	2021-12-25 00:46:52	
S0	0	78	ae	2021-12-25 00:09:11	2021-12-25 00:09:11	2021-12-25 00:47:25	
S0	0	88	g	2021-12-25 00:08:19	2021-12-25 00:08:19	2021-12-25 00:48:51	
S0	0	79	s	2021-12-25 00:00:13	2021-12-25 00:00:13	2021-12-25 00:49:11	
S0	0	89	x	2021-12-25 00:21:36	2021-12-25 00:21:36	2021-12-25 00:50:35	
S0	0	87	g	2021-12-25 00:08:04	2021-12-25 00:08:04	2021-12-25 00:50:44	
S0	0	89	q	2021-12-25 00:21:36	2021-12-25 00:21:36	2021-12-25 00:50:59	
S0	0	94	ad	2021-12-25 00:28:18	2021-12-25 00:28:18	2021-12-25 00:51:09	
S0	0	88	v	2021-12-25 00:04:36	2021-12-25 00:04:36	2021-12-25 00:51:48	
S0	0	77	w	2021-12-25 00:15:34	2021-12-25 00:15:34	2021-12-25 00:52:00	
S0	0	86	g	2021-12-25 00:10:56	2021-12-25 00:10:56	2021-12-25 00:52:04	
S0	0	75	w	2021-12-25 00:16:24	2021-12-25 00:16:24	2021-12-25 00:52:47	
S0	0	91	n	2021-12-25 00:30:30	2021-12-25 00:30:30	2021-12-25 00:54:02	
S0	0	91	i	2021-12-25 00:30:30	2021-12-25 00:30:30	2021-12-25 00:55:44	
S0	0	84	c	2021-12-25 00:18:02	2021-12-25 00:18:02	2021-12-25 00:56:12	
S0	0	80	a	2021-12-25 00:20:32	2021-12-25 00:20:32	2021-12-25 00:56:59	
S0	0	89	p	2021-12-25 00:36:04	2021-12-25 00:36:04	2021-12-25 00:58:27	
S0	0	91	f	2021-12-25 00:30:30	2021-12-25 00:30:30	2021-12-25 00:59:00	
S0	0	101	j	2021-12-25 00:29:26	2021-12-25 00:29:26	2021-12-25 00:59:43	
S0	0	105	h	2021-12-25 00:19:16	2021-12-25 00:19:16	2021-12-25 01:00:09	
S0	0	87	ac	2021-12-25 00:24:47	2021-12-25 00:24:47	2021-12-25 01:00:10	
S0	0	92	f	2021-12-25 00:37:30	2021-12-25 00:37:30	2021-12-25 01:00:14	
S0	0	86	ac	2021-12-25 00:38:20	2021-12-25 00:38:20	2021-12-25 01:00:17	
S0	0	92	i	2021-12-25 00:37:30	2021-12-25 00:37:30	2021-12-25 01:01:39	
S0	0	103	e	2021-12-25 00:20:21	2021-12-25 00:20:21	2021-12-25 01:01:59	
S0	0	107	b	2021-12-25 00:30:56	2021-12-25 00:30:56	2021-12-25 01:02:09	
S0	0	91	l	2021-12-25 00:30:30	2021-12-25 00:30:30	2021-12-25 01:02:35	
S0	0	99	t	2021-12-25 00:31:43	2021-12-25 00:31:43	2021-12-25 01:04:12	
S0	0	100	j	2021-12-25 00:39:15	2021-12-25 00:39:15	2021-12-25 01:05:02	
S0	0	96	r	2021-12-25 00:27:25	2021-12-25 00:27:25	2021-12-25 01:06:18	
S0	0	86	y	2021-12-25 00:38:20	2021-12-25 00:38:20	2021-12-25 01:06:25	
S0	0	87	z	2021-12-25 00:24:47	2021-12-25 00:24:47	2021-12-25 01:07:41	
S0	0	91	o	2021-12-25 00:30:30	2021-12-25 00:30:30	2021-12-25 01:07:57	
S0	0	106	h	2021-12-25 00:34:18	2021-12-25 00:34:18	2021-12-25 01:08:34	
S0	0	83	s	2021-12-25 00:23:36	2021-12-25 00:23:36	2021-12-25 01:11:36	
S0	0	81	ae	2021-12-25 00:38:15	2021-12-25 00:38:15	2021-12-25 01:12:37	
S0	0	89	v	2021-12-25 00:32:59	2021-12-25 00:32:59	2021-12-25 01:12:58	
S0	0	104	e	2021-12-25 00:44:45	2021-12-25 00:44:45	2021-12-25 01:13:09	
S0	0	93	ab	2021-12-25 00:40:02	2021-12-25 00:40:02	2021-12-25 01:13:10	
S0	0	108	b	2021-12-25 00:49:24	2021-12-25 00:49:24	2021-12-25 01:13:13	
S0	0	90	y	2021-12-25 00:46:52	2021-12-25 00:46:52	2021-12-25 01:13:45	
S0	0	95	ad	2021-12-25 00:40:40	2021-12-25 00:40:40	2021-12-25 01:13:45	
S0	0	92	o	2021-12-25 00:37:30	2021-12-25 00:37:30	2021-12-25 01:13:59	
S0	0	86	z	2021-12-25 00:38:20	2021-12-25 00:38:20	2021-12-25 01:15:19	
S0	0	85	c	2021-12-25 00:43:13	2021-12-25 00:43:13	2021-12-25 01:16:27	
S0	0	90	ac	2021-12-25 00:46:52	2021-12-25 00:46:52	2021-12-25 01:17:06	
S0	0	98	u	2021-12-25 00:33:37	2021-12-25 00:33:37	2021-12-25 01:17:38	
S0	0	88	ac	2021-12-25 00:51:48	2021-12-25 00:51:48	2021-12-25 01:17:57	
S0	0	81	w	2021-12-25 00:38:15	2021-12-25 00:38:15	2021-12-25 01:18:14	
S0	0	89	g	2021-12-25 00:36:04	2021-12-25 00:36:04	2021-12-25 01:18:19	
S0	0	97	r	2021-12-25 00:34:28	2021-12-25 00:34:28	2021-12-25 01:18:45	
S0	0	98	m	2021-12-25 00:33:37	2021-12-25 00:33:37	2021-12-25 01:19:54	
S0	0	88	y	2021-12-25 00:51:48	2021-12-25 00:51:48	2021-12-25 01:21:06	
S0	0	94	d	2021-12-25 00:51:09	2021-12-25 00:51:09	2021-12-25 01:22:16	
S0	0	79	a	2021-12-25 00:49:11	2021-12-25 00:49:11	2021-12-25 01:22:41	
S0	0	92	n	2021-12-25 00:37:30	2021-12-25 00:37:30	2021-12-25 01:22:58	
S0	0	102	k	2021-12-25 00:34:59	2021-12-25 00:34:59	2021-12-25 01:23:01	
S0	0	99	m	2021-12-25 00:31:43	2021-12-25 00:31:43	2021-12-25 01:23:39	
S0	0	92	l	2021-12-25 00:37:30	2021-12-25 00:37:30	2021-12-25 01:23:57	
S0	0	80	ae	2021-12-25 00:56:59	2021-12-25 00:56:59	2021-12-25 01:24:28	
S0	0	96	ad	2021-12-25 01:06:18	2021-12-25 01:06:18	2021-12-25 01:26:00	
S0	0	88	z	2021-12-25 00:51:48	2021-12-25 00:51:48	2021-12-25 01:27:11	
S0	0	82	a	2021-12-25 00:38:46	2021-12-25 00:38:46	2021-12-25 01:27:21	
S0	0	90	z	2021-12-25 00:46:52	2021-12-25 00:46:52	2021-12-25 01:28:19	
S0	0	91	p	2021-12-25 01:07:57	2021-12-25 01:07:57	2021-12-25 01:30:12	
S0	0	91	x	2021-12-25 00:59:00	2021-12-25 00:59:00	2021-12-25 01:30:30	
S0	0	91	q	2021-12-25 00:59:00	2021-12-25 00:59:00	2021-12-25 01:31:02	
S0	0	92	p	2021-12-25 01:13:59	2021-12-25 01:13:59	2021-12-25 01:32:51	
S0	0	101	u	2021-12-25 00:59:43	2021-12-25 00:59:43	2021-12-25 01:32:52	
S0	0	100	t	2021-12-25 01:05:02	2021-12-25 01:05:02	2021-12-25 01:33:19	
S0	0	103	k	2021-12-25 01:01:59	2021-12-25 01:01:59	2021-12-25 01:33:34	
S0	0	92	x	2021-12-25 01:00:14	2021-12-25 01:00:14	2021-12-25 01:33:53	
S0	0	105	e	2021-12-25 01:00:09	2021-12-25 01:00:09	2021-12-25 01:34:41	
S0	0	93	i	2021-12-25 01:13:10	2021-12-25 01:13:10	2021-12-25 01:34:49	
S0	0	80	w	2021-12-25 00:56:59	2021-12-25 00:56:59	2021-12-25 01:34:53	
S0	0	93	f	2021-12-25 01:13:10	2021-12-25 01:13:10	2021-12-25 01:35:49	
S0	0	109	b	2021-12-25 01:01:43	2021-12-25 01:01:43	2021-12-25 01:36:47	
S0	0	93	n	2021-12-25 01:13:10	2021-12-25 01:13:10	2021-12-25 01:37:05	
S0	0	91	v	2021-12-25 00:54:02	2021-12-25 00:54:02	2021-12-25 01:37:57	
S0	0	92	q	2021-12-25 01:00:14	2021-12-25 01:00:14	2021-12-25 01:38:19	
S0	0	89	y	2021-12-25 01:12:58	2021-12-25 01:12:58	2021-12-25 01:38:22	
S0	0	107	h	2021-12-25 01:02:09	2021-12-25 01:02:09	2021-12-25 01:40:14	
S0	0	108	h	2021-12-25 01:13:13	2021-12-25 01:13:13	2021-12-25 01:41:57	
S0	0	104	k	2021-12-25 01:13:09	2021-12-25 01:13:09	2021-12-25 01:42:29	
S0	0	97	ad	2021-12-25 01:18:45	2021-12-25 01:18:45	2021-12-25 01:44:15	
S0	0	84	s	2021-12-25 00:56:12	2021-12-25 00:56:12	2021-12-25 01:44:20	
S0	0	106	e	2021-12-25 01:08:34	2021-12-25 01:08:34	2021-12-25 01:44:56	
S0	0	101	m	2021-12-25 00:59:43	2021-12-25 00:59:43	2021-12-25 01:47:11	
S0	0	93	o	2021-12-25 01:13:10	2021-12-25 01:13:10	2021-12-25 01:47:13	
S0	0	86	c	2021-12-25 01:15:19	2021-12-25 01:15:19	2021-12-25 01:47:49	
S0	0	91	g	2021-12-25 01:07:57	2021-12-25 01:07:57	2021-12-25 01:47:57	
S0	0	95	d	2021-12-25 01:13:45	2021-12-25 01:13:45	2021-12-25 01:48:33	
S0	0	79	ae	2021-12-25 01:22:41	2021-12-25 01:22:41	2021-12-25 01:48:37	
S0	0	110	b	2021-12-25 01:15:22	2021-12-25 01:15:22	2021-12-25 01:49:06	
